16250,The Longshots,Comedies; Dramas; Sports Movies,When an 11-year-old girl becomes Pop Warner football's first female quarterback she raises eyebrows – till she takes her team to the brink of glory.,Ice Cube; Keke Palmer; Tasha Smith; Jill Marie Jones; Dash Mihok; Matt Craven; Glenn Plummer; Garrett Morris; Miles Chandler; Malcolm Goodwin
16251,The Look of Silence,Documentaries; International Movies,In a society terrorized into silence the brother of a 1960s Indonesian genocide victim learns the identity of his murderers and confronts them.,
16252,The Lord of the Rings: The Return of the King,Action & Adventure; Sci-Fi & Fantasy,Aragorn is revealed as the heir to the ancient kings as he Gandalf and the other members of the broken fellowship struggle to save Gondor.,Elijah Wood; Ian McKellen; Liv Tyler; Viggo Mortensen; Sean Astin; Cate Blanchett; John Rhys-Davies; Bernard Hill; Billy Boyd; Dominic Monaghan; Orlando Bloom; Hugo Weaving
16253,The Lord of the Rings: The Two Towers,Action & Adventure; Sci-Fi & Fantasy,Frodo and Sam head to Mordor to destroy the One Ring of Power while Gimli Legolas and Aragorn search for the orc-captured Merry and Pippin.,Elijah Wood; Ian McKellen; Liv Tyler; Viggo Mortensen; Sean Astin; Cate Blanchett; John Rhys-Davies; Bernard Hill; Christopher Lee; Billy Boyd; Dominic Monaghan; Orlando Bloom
16254,The Losers,Action & Adventure,After a search-and-destroy mission leads to betrayal an elite black ops squad seeks revenge. But they must remain deep undercover to even the score.,Jeffrey Dean Morgan; Zoe Saldana; Chris Evans; Idris Elba; Columbus Short; Óscar Jaenada; Jason Patric; Holt McCallany; Peter Macdissi; Peter Francis James
16255,The Lost Brother,Dramas; International Movies,While settling the affairs of his murdered mother and brother a man partners with a local thug in a life insurance scam putting him on a dark path.,Leonardo Sbaraglia; Daniel Hendler; Ángela Molina; Alián Devetac; Pablo Cedrón; Alejandra Flechner
16256,The Lost Café,Dramas; International Movies,An aspiring filmmaker grapples with her decision to study abroad in Norway when she meets an insightful but peculiar owner of a curious coffee shop.,Tunde Aladese; Omatta Udalor; Terje Lien; Ann Njemanze; Anders Lidin Hansen; Jenny Bonden; Belinda Effah; Anita Daniels; Silje Drensgrud; Torbjørn Jensen
16257,The Lost Husband,Dramas; Romantic Movies,Looking to start anew a widow retreats with her children to her aunt's goat farm where the ranch's manager helps her navigate country life and loss.,Leslie Bibb; Josh Duhamel; Nora Dunn; Sharon Lawrence; Callie Hope Haverda; Roxton Garcia
16258,The Lost Okoroshi,Comedies; Dramas; Independent Movies,A disillusioned security guard transforms into a masquerade channeling ancestral spirits as he roams the streets of Lagos.,Seun Ajayi; Judith Audu; Tope Tedela; Ifu Ennada; Chiwetalu Agu; Demi Banwo; Ibrahim Jammal; Micheal Ajotubu; Ozzy Agu; Cristabel Goddy
16259,The Lost Pirate Kingdom,Docuseries; Science & Nature TV; TV Action & Adventure,The real-life pirates of the Caribbean violently plunder the world's riches and form a surprisingly egalitarian republic in this documentary series.,James Oliver Wheatley; Sam Callis; Thomas Padley; Evan Milton; Samuel Collings; Miles Yekinni; Jack Waldouck; Mia Tomlinson; Kevin Howarth; Mark Gillis; George Watkins; Derek Jacobi
16260,The Loud House Movie,Children & Family Movies; Comedies; Music & Musicals,With his parents and all 10 sisters in tow Lincoln Loud heads to Scotland and learns that royalty runs in the family in this global musical journey!,Asher Bishop; David Tennant; Michelle Gomez; Jill Talley; Brian Stepanek; Catherine Taber; Liliana Mumy; Nika Futterman; Cristina Pucelli; Jessica DiCicco; Grey Griffin; Lara Jill Miller
16261,The Love Affair,Dramas; International Movies; Romantic Movies,Feeling betrayed by their romantic partners' infidelity Adrianne and Vince struggle to forgive while finding comfort with each other.,Richard Gomez; Dawn Zulueta; Bea Alonzo; Tom Rodriguez; Tetchie Agbayani; Al Tantay; Ana Capri; Ina Feleo
16262,The Love Guru,Comedies; Sports Movies,Raised on an ashram in India a self-styled love guru returns to his native America to settle a romantic rivalry between two pro hockey players.,Mike Myers; Jessica Alba; Justin Timberlake; Ben Kingsley; Romany Malco; Meagan Good; Verne Troyer; Omid Djalili; Telma Hopkins
16263,The Lovebirds,Action & Adventure; Comedies; Romantic Movies,When a couple in the fast lane to splitsville accidentally careens into a murder they take off on a wild race to find the killer and clear their names.,Issa Rae; Kumail Nanjiani; Paul Sparks; Anna Camp; Kyle Bornheimer; Nicholas X. Parsons; Andrene Ward-Hammond; Catherine Cohen; Barry Rothbart
16264,The Lovely Bones,Dramas; International Movies; Sci-Fi & Fantasy,In the aftermath of her murder 14-year-old Susie watches from beyond as her loved ones mourn and search for her killer who is hiding in plain sight.,Mark Wahlberg; Rachel Weisz; Susan Sarandon; Stanley Tucci; Michael Imperioli; Saoirse Ronan; Rose McIver; Christian Thomas Ashdale; Reece Ritchie; Carolyn Dando
16265,The Lovers,Comedies; Dramas; Independent Movies,On the verge of divorce a middle-aged couple each involved in a serious affair rethink their marriage and the meaning of love and fidelity.,Aidan Gillen; Melora Walters; Tyler Ross; Jessica Sula; Lesley Fera; Tracy Letts; Debra Winger
16266,The Lovers and the Despot,Documentaries; International Movies,This firsthand account tells of two kidnapped South Korean movie professionals who became the unwilling personal filmmakers of dictator Kim Jong-il.,
16267,The lynx,Dramas; International Movies,A priest's duties are tested when a young guerrilla asks for absolution while confessing his plans to murder a local man he believes is a traitor.,Jerzy Radziwiłowicz; Franciszek Pieczka; Piotr Bajor; Ryszarda Hanin; Janusz Paluszkiewicz; Henryk Machalica; Hanna Mikuć; Maria Klejdysz
16268,The Machinist,Dramas; Independent Movies; Thrillers,Haunted and gaunt after a prolonged bout of insomnia factory worker Trevor Reznik begins to question his sanity amid a series of mysterious events.,Christian Bale; Jennifer Jason Leigh; Aitana Sánchez-Gijón; John Sharian; Michael Ironside; Lawrence Gilliard Jr.; Reg E. Cathey; Anna Massey; Matthew Romero; Robert Long; Colin Stinton; Craig Stevenson
16269,The Mad Monk,Comedies; International Movies; Sci-Fi & Fantasy,To avoid punishment for his misdeeds an arrogant god accepts a mission to reform three mortals on earth where he must also contend with a demon.,Stephen Chow; Maggie Cheung; Anthony Wong Chau-Sang; Kirk Wong; Ng Man-Tat; Anita Mui
16270,The Magic Pill,Documentaries,Doctors farmers chefs and others weigh in on the controversial ketogenic diet and its potential to eradicate common illnesses.,Pete Evans; William Davis; Loren Cordain
16271,The Magic School Bus,Kids' TV,Join Ms. Frizzle as the Magic School Bus travels to outer space under the sea through an anthill – and even inside the human body!,Lily Tomlin; Daniel DeSanto; Erica Luttrell; Maia Filar; Lisa Yamanaka; Tara Meyer; Stuart Stone; Malcolm-Jamal Warner; Danny Tamberelli
16272,The Magic School Bus Rides Again,Kids' TV,Ms. Frizzle's kid sister Fiona takes the wheel at Walkerville Elementary leading the class on wild adventures packed with science-fueled fun.,Kate McKinnon; Miles Koseleci-Vieira; Mikaela Blake; Gabby Clarke; Leke Maceda-Rustecki; Matthew Mintz; Lynsey Pham; Birva Pandya; Kaden Stephen; Lily Tomlin
16273,The Magic School Bus Rides Again In the Zone,Children & Family Movies,Ms. Frizzle's class sees every show on a pop star's New Year's Eve tour learning about time zones as they attend all her concerts on the same night.,Mikaela Blake; Gabby Clarke; Roman Lutterotti; Leke Maceda-Rustecki; Matthew Mucci; Lynsey Pham; Kaden Stephen; Lights
16274,The Magic School Bus Rides Again Kids In Space,Children & Family Movies,The Magic School Bus kids blast into orbit — and onto the International Space Station — only to find themselves on the run from a giant tardigrade!,Kate McKinnon; Matthew Mucci; Mikaela Blake; Gabby Clarke; Roman Lutterotti; Leke Maceda-Rustecki; Birva Pandya; Lynsey Pham; Kaden Stephen
16275,The Magic School Bus Rides Again The Frizz Connection,Children & Family Movies,Lightning splits the Magic School Bus into three pieces scattering the class across the globe with different versions of Ms. Frizzle aboard each bus!,Kate McKinnon; Roman Lutterotti; Mikaela Blake; Gabby Clarke; Leke Maceda-Rustecki; Matthew Mucci; Birva Pandya; Lynsey Pham; Kaden Stephen
16276,The Magicians,TV Dramas; TV Sci-Fi & Fantasy,When grad student Quentin Coldwater enters a college specializing in magic he learns that the mythic fantasy world he once read about is very real.,Jason Ralph; Arjun Gupta; Hale Appleman; Stella Maeve; Summer Bishil; Olivia Taylor Dudley; Jade Tailor; Rick Worthy; Mackenzie Astin; Kacey Rohl; Charles Mesure; Keegan Connor Tracy; Trevor Einhorn
16277,The Main Event,Children & Family Movies; Comedies; Sports Movies,Using special powers from a magical mask a young WWE fan causes chaos when he enters a wrestling competition and fights an intimidating rival.,Seth Carr; Tichina Arnold; Adam Pally; Ken Marino; Mike 'The Miz' Mizanin; Momona Tamada; Keith Lee; Babatunde Aiyegbusi; Kofi Kingston
16278,The Making of Frozen Planet,British TV Shows; Docuseries; Science & Nature TV,Documentary crew members brave Earth's most frigid regions to capture the majesty and mystery found in the chillier side of the animal kingdom.,David Attenborough
16279,The Man Who Feels No Pain,Action & Adventure; Comedies; International Movies,Leveraging his ability to withstand pain a young man trains to follow in the footsteps of his martial-arts hero in this high-action meta comedy.,Abhimanyu Dassani; Radhika Madan; Gulshan Devaiah; Mahesh Manjrekar; Jimit Trivedi; Loveleen Mishra; Sartaaj Kakkar; Riva Arora
16280,The Man Who Would Be Polka King,Documentaries; Music & Musicals,This irreverent documentary reveals how charming entertainer Jan Lewan bilked investors out of millions in a complicated investment scam.,Jan Lewan; Greg Korin
16281,The Man Without Gravity,Dramas; International Movies,A gravity-defying boy raised in seclusion matures into an extraordinary man – and an international celebrity – who longs for human connection.,Elio Germano; Michela Cescon; Elena Cotta; Silvia D'Amico; Vincent Scarito
16282,The Mansion,Comedies; Horror Movies; International Movies,A group of students celebrates New Year's at a remote Belgian estate where their substance-fueled revelry soon descends into a bloodstained nightmare.,Nathalie Odzierejko; Marc Jarousseau; Ludovik Day; Yvick Letexier; Jérôme Niel; Vincent Tirel; Vanessa Guide; Delphine Baril; Baptiste Lorber; Lila Lacombe
16283,The Many Faces of Ito,International TV Shows; Romantic TV Shows; TV Dramas,A jaded rom-com screenwriter in her 30s mines four love-sick women for their stories under the guise of providing them with romantic advice.,Fumino Kimura; Nozomi Sasaki; Mirai Shida; Elaiza Ikeda; Kaho; Yuki Yamada; Tomoya Nakamura; Kei Tanaka
16284,The Married Couples,Comedies; International Movies; Romantic Movies,Hailing from different classes a young man and his wife try to find their version of happily married when both yearn to leave their old lives behind.,Samir Ghanem; George Sidhum; Sherine; Nagah El-Mogui
16285,The Mars Generation,Children & Family Movies; Documentaries,"Self-professed teenage ""space nerds"" at Space Camp chase their dreams of traveling to Mars while experts reflect on NASA's history and future.",Neil deGrasse Tyson; Bill Nye; Michio Kaku
16286,The Mask of Zorro,Action & Adventure; Romantic Movies,An aging Zorro passes the torch to a young successor schooling him in discipline and training him to take up the sword against crooked officials.,Antonio Banderas; Anthony Hopkins; Catherine Zeta-Jones; Stuart Wilson; Matt Letscher; Tony Amendola; Pedro Armendáriz Jr.; William Marquez; José Pérez; Victor Rivers
16287,The Massively Mixed-Up Middle School Mystery,Children & Family Movies; Comedies,After the school principal gets pranked a curious crew of preteen super sleuths tests their detective skills to solve an underwater ruse.,Garrett Ryan; Adam Hochstetter; Haley Tju; Brianne Tju; Jenna Ortega; Aaron Eisenberg; Celestial; Richard Balin
16288,The Master,Dramas; Independent Movies,"A heavy-drinking loner finds some semblance of a family when he stumbles onto the ship of Lancaster Dodd the charismatic leader of a new ""religion.""",Joaquin Phoenix; Philip Seymour Hoffman; Amy Adams; Laura Dern; Kevin J. O'Connor; Jesse Plemons; Rami Malek; Christopher Evan Welch; Madisen Beaty; Ambyr Childers; Price Carson
16289,The Match,Dramas; International Movies; Sports Movies,One football match on a dirt pitch near Rome becomes a day of reckoning as a young player his coach and their team's owner wrestle internal demons.,Francesco Pannofino; Alberto Di Stasio; Gabriele Fiore; Giorgio Colangeli; Fabrizio Sabatucci; Veruska Rossi; Giulia Cragnotti; Siria Simeoni; Lidia Vitale; Daniele Mariani
16290,The Matrix,Action & Adventure; Sci-Fi & Fantasy,A computer hacker learns that what most people perceive as reality is actually a simulation created by machines and joins a rebellion to break free.,Keanu Reeves; Laurence Fishburne; Carrie-Anne Moss; Hugo Weaving; Gloria Foster; Joe Pantoliano; Marcus Chong; Julian Arahanga; Matt Doran; Belinda McClory
16291,The Matrix Reloaded,Action & Adventure; Sci-Fi & Fantasy,The crew must protect Zion the last outpost still under human control after it is pinpointed by the machines responsible for the Matrix.,Keanu Reeves; Laurence Fishburne; Carrie-Anne Moss; Hugo Weaving; Jada Pinkett Smith; Gloria Foster; Harold Perrineau; Monica Bellucci; Harry Lennix; Lambert Wilson; Randall Duk Kim; Nona Gaye
16292,The Matrix Revolutions,Action & Adventure; Sci-Fi & Fantasy,The final installment in the Matrix trilogy finds an unconscious Neo trapped in a subway station in a zone between the Matrix and the machine world.,Keanu Reeves; Laurence Fishburne; Carrie-Anne Moss; Hugo Weaving; Jada Pinkett Smith; Mary Alice; Harold Perrineau; Monica Bellucci; Harry Lennix; Lambert Wilson; Nona Gaye
